,user,Point
3192,62,63938880b111de8d71003048c0801e
3193,50,3ecacc3034bcd6d69a807c5bad03b4f12efe9a07
3194,72,4c0b5e4e666f11deb93f003048c0801e
3195,36,fbd813509f6c11ddb664003048c10834
3196,30,a46d4e5b9d64bb7e338ef4b11e2ab1f2b052911d
3197,72,717be586d44d11dd96ec003048c10834
3198,102,5a38a0faf65611dd9be4003048c10834
3199,3,20486668b06111ddad35003048c0801e
3200,146,66264fa7f68e68c8f1539e60d26e72cc
3201,149,c78394cc612b11de8c7d003048c0801e
3202,30,17e0c730eff511ddac2f003048c0801e
3203,56,c4c1f96857411dd930a003048c0801e
3204,90,e4d1ba46f59b11ddad31003048c0801e
3205,12,c8c97f34b141e9f62902c28344b6ac99515cc94a
3206,18,e129ae4c9f7b11dd9b7c003048c10834
3207,67,4921fc8a6b11dd8b270030487eb504
3208,20,c7230eaebb5e11ddb881003048c0801e
3209,37,f6a3b73c80a3ed1229e93979c5432990
3210,7,ee661536a22411dd9477c31559abceef
3211,11,90a059eecbbdfab8530233e4bd5b6b87
3212,47,5478f73a069d11debd95003048c0801e
3213,30,44a06a1acd6211dd8b44003048c0801e
3214,83,18207ed89f7e11ddb5f3003048c0801e
3215,24,1d53c9113d23f11d1602438985f1d283
3216,47,71ff146c447f8828131f1f10fcd742c62e43d120
3217,69,5adcd8e856b211deb0e2003048c0801e
3218,67,35016666d70d22f7a297d61cfe54175e9362ad05
3219,26,f4027c1a195b11deb4fe003048c0801e
3220,26,8c56ece6c8028a022ed853972bcde873
3221,45,557df86e87ff11ddb07d003048c0801e
3222,69,9ff3601acbcb28ccedeb151f18ddb81d4fedad84
3223,16,72bfaf3a0b57b3666ec05589c03160c5
3224,80,d78539f21d784313e6dc951bdec63f8ea35367a2
3225,0,b7db0e1d201bb24b517322dee342072a
3226,49,0ea626567e028ba70b927a26e50d43a4bc17c2e6
3227,15,18d028b6b82d11ddbab8003048c0801e
3228,72,7a22ad4e9e3f11ddba3c003048c10834
3229,152,21d491cc748e11deb07b003048c10834
3230,57,844ffc9df6e6e9ac936cec4631af6a72
3231,92,34371724dec311dd828f003048c10834
3232,41,5d24a43ca891ebf558af590c7cfc2e5f5ffe8889
3233,47,7abe92b8784711dd841f0030487eb504
3234,62,a947829a47d411dead79003048c0801e
3235,61,5f8ae9ceb34d11ddacce003048c0801e
3236,149,4cac2101957f5ac1e69c20a52ea5b59c
3237,38,384f00fe97feda888c7d7b08c8cc9932
3238,23,d20d413f96a65b6526966f20e34a8208
3239,50,aaf84e56ff13236e1f364346d4503733ea4057b0
3240,43,fa9ae269d2811ddb05d003048c0801e
3241,44,f6a9b4cee3cd11ddb177003048c0801e
3242,28,90b5f340972e1bc728b4eebff6de2e92
3243,143,98ebdcf02e9011de8742003048c0801e
3244,26,e0b6e239a7a3bf2c46efc54b17f56a51
3245,35,29aaec04fffe11df7c007aa4f86f4eb4
3246,37,953a0783707858b35c32d9eb26f2e213
3247,14,e2a94a2ae0f311ddaf37003048c0801e
3248,35,b1fc4b0c2e1e11deaeea003048c0801e
3249,17,1f2930403b5e11dead99003048c10834
3250,71,8f8c3e2b8111d1e49b2e6f4e480954ea5299fbc2
3251,105,326bc0c0aa3911dd9512003048c0801e
3252,65,dcf321e0d45b11dd862b003048c10834
3253,12,d78539f21d784313e6dc951bdec63f8ea35367a2
3254,0,dd93de92e30d287f4f45f3221fdf808b
3255,3,e6374e679ce413634804368c812933d7
3256,146,e16fd96a4d3e80425cf15aac34958b6f
3257,0,221e1e2b4915494f72dd1eebb8e9b03ff0ce3d2c
3258,11,f8b3faa4b44fa616b74e30916499c438
3259,30,e69c53a32a0cacf424f30b04fd173848
3260,57,eea926aaa22411dd9f5867f1b5b96460
3261,30,cb4b7362d55a5ad6ae0909ffa2db86a8
3262,105,126fb26a7bb52edd718887e56b0d001159fb1f31
3263,45,f05684649dad11dd9ecb003048c0801e
3264,45,17a0be5ee9a311dd82cc003048c0801e
3265,78,e4adc0d97c4183606bdc815e13badd6f8d0bf514
3266,78,290c7d0a23db11debed9003048c10834
3267,21,bf304b5413f511de87b9003048c10834
3268,29,b6be5e13e175c5113c6072038f509c0d5a390708
3269,149,e62e5082a2bfafeaeffbf48ae50705a8
3270,2,46a7cd98cb0111ddac32003048c0801e
3271,86,6bf205c4505711de9302003048c0801e
3272,27,f39ccbec1a2b11deb9bc003048c0801e
3273,30,a763d4320f8611de9974003048c0801e
3274,25,f7c103cd05c914d2eddb21a26bde5311
3275,115,396a6132a62f11ddb58e003048c0801e
3276,146,5a4b1fd1f2645ce5b552c3f0490f615c
3277,105,af4df254d04cc8c056c2874bd625823dcb35f060
3278,37,80b1113dabda889ffe5c74599602739f
3279,101,1d92b7b0372111de8c92003048c10834
3280,17,b4a8e2c0472d11de8c3c003048c0801e
3281,3,3ea851390f19bfd8db7a7553c133ef1c
3282,30,6ae7c4e685c511ddaf64003048c0801e
3283,21,2d24cb3e244beb6dc715b4f682a58365
3284,123,d76e0c66e9c911dd8b6c003048c10834
3285,16,92a06b55aaee1bb634c30a9eed7f3158
3286,117,e5c838a8371d11debdf1003048c10834
3287,19,9affec22efdc11dd990d003048c0801e
3288,46,da4bf0ac305e11dea2d9003048c10834
3289,0,09872ad4cf209f29c801770cd52cd563
3290,7,ee8503d8a22411ddbf1c8b0502a6e649
3291,66,c6d28142cdbb3bd62d757bd52696ec97f8f711bf
3292,19,6fe19cc6f3a011dda061003048c0801e
3293,35,ef0f97ba874311ddaf2a003048c0801e
3294,45,33e01b2a82ae11dd981d003048c0801e
3295,78,27bd824e173a11de85a6003048c0801e
3296,2,8b914a524f1208be24d0e4076ccb0ff28b41f8a7
3297,0,6346d66a3aa011de83f8003048c0801e
3298,28,490b08c0a41590d35cd2796858c84a21
3299,11,d7b367547e3c11de917c003048c10834
3300,5,ee7b7d0ea22411ddad335b8cc11f3fa2
3301,3,80493c4ade82d1d522803c5ed47009ef
3302,1,ee81a9c2a22411dd94cf87442ae58175
3303,27,d5e15508b2bd11dd8349003048c10834
3304,1,ee81e0b8a22411dda6b9334d03ec0fee
3305,36,28107f08010511deb4ff003048c0801e
3306,102,bf65f0e3d7678dd7f2a6fd0b8dc581538e5fdb6a
3307,10,c1e064e6cef511dd92e2003048c0801e
3308,78,ecae6964a22411dd959a9b09b292344c
3309,102,a307b2ae0edd11debb8f003048c10834
3310,49,f6f58a7685c611ddaf64003048c0801e
3311,69,ee6bf5b4a22411ddbc52033841ccde0a
3312,0,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f
3313,36,b3c0f0c2da9611dd8ab5003048c10834
3314,106,6cf5d08cbefe8a0c83fa8084800acac680e9504d
3315,15,eeb1943ea22411dd8482fba3141f3ee0
3316,78,c7505824be140afc50fb4f9af3be81ec
3317,47,9b7f4112813b11dd9e5b0030487eb504
3318,10,2eab0a9898258f65a062d60821e31baa
3319,36,d0563a4247d11de9361003048c0801e
3320,27,60c60180b5d11de8179003048c10834
3321,55,b5e2e199ca87cf92906a4bf85a66d772
3322,74,afe78585666f2e1e7277d32d8b615c60
3323,47,e0f2e3fe9c6e11dd854a003048c0801e
3324,16,facf66cb38f11dd83a2003048c10834
3325,78,fd9c5ff8c3e711dda94f003048c10834
3326,102,1cf8b5d2837811ddb367003048c0801e
3327,145,ebdc4c4aa22411ddb2bccf44b68bfb11
3328,66,b4f9f3129647a49ec913e725ba1c4cc1f7c5913b
3329,21,eeb1fc4ea22411ddad083bef217ed20c
3330,37,cd814e6fa552de9ca30be07a79a4ff4c
3331,67,6a894590ee4011dd8714003048c0801e
3332,27,5e12cef2804314915229944b3b23a6929e52bc99
3333,20,8d1946884111dea4e2003048c10834
3334,4,acbe086235bf11debabe003048c0801e
3335,27,e014d3471c2b65f26c560a34163e3378e3353398
3336,75,eeb1943ea22411dd8482fba3141f3ee0
3337,0,1ed5bf40f689c5770b8f7553c6b532aa
3338,17,a9f1948e8c6611de945e003048c10834
3339,51,a0688fd9b3375f477f799a3067ee9ec9b25b05d9
3340,67,cb936d9ea36c11dd87f3003048c0801e
3341,0,48e4330ea1d4008a1b22a2ab725377f3
3342,7,18cf3a70856141c8054194ab33873e3e
3343,115,ec02fc96a22411dd80ede7016eaec3ff
3344,29,3f71dd42605311deb3f6003048c0801e
3345,17,d673f2b9c23fcdb1e3e62e63b5ef4ea1
3346,42,6d8e87d3572ae2a1d8988c42b26f6018
3347,47,fb7b07f0921011dda0c2003048c10834
3348,78,73c7a8febda811dda8e0003048c10834
3349,108,fe0825a2c10e11ddb095003048c10834
3350,2,84e06728abc610980fab7f68662aca60e60bf365
3351,34,b49b96cc9fe611dd8f33003048c10834
3352,36,2cf936e4f86911ddad8a003048c10834
3353,61,178f2c8a94a211dda073003048c0801e
3354,69,f7fa1f32949d11dda166003048c0801e
3355,152,bd481656c0ac11ddba9a003048c0801e
3356,112,ac5c3acec99511dd96e8003048c10834
3357,76,8418b7f6cc83b2e7df45094f4106c044892d8269
3358,29,35e0bccec7f811ddba37003048c0801e
3359,7,d1cb40b0742a17f3d6706a9fe7d80e18
3360,23,fee31a0d0f9535cf367c9a55be96405d
3361,88,d80e2e9097f3b625da8c2182eb8d62308e1369e2
3362,15,a2d168e63f37296c4666bbed16e7f2fb
3363,92,45d4c365f71401a71d079bf12a06327e5efc8643
3364,3,dcdca9e2786f26db11f983c670c85519
3365,143,2a9af2a87f9511de9a79003048c10834
3366,2,8a93670c837e11de8b3c003048c10834
3367,19,7a216686dd0111ddadb5003048c0801e
3368,7,4fac8e75b3a54daad150cb533618ae53
3369,86,ee8dbd70a22411dd8595ab1489bde337
3370,51,77cb6a8e8d9811ddb2a7003048c0801e
3371,102,13ff4cbc092311de88c6003048c10834
3372,36,5b875dd6b91911ddb0b3003048c10834
3373,0,99c69de12794ff4b0f503786cd3f48118410b39f
3374,3,707e129d15fb435486d79a36afe63c32
3375,36,e6b722daaa7111dda329003048c10834
3376,11,aca2a2ca320411deaf99003048c0801e
3377,22,f5ac0df14a2a020f59c250871244b739
3378,26,07535578627edb7c609211d31ade53c7
3379,11,91fa53f360a15360ffb76f5daa303ab6
3380,14,821f294d9498ba4d2693aacb06567f2970e7e544
3381,30,3eea2a0aa06c828e30a637bb4baaa440
3382,7,2f49b488301c11deb0dd003048c10834
3383,47,e12721ce84e911dd8019003048c0801e
3384,69,33ec97ba8d8511dd934d0030487eb504
3385,97,f520017a072811de81ce003048c0801e
3386,15,cb8d27a5f4011de98df003048c0801e
3387,134,ebe5d5e4a22411ddad29c3ee0f16bf83
3388,36,42c737ec973d11dda104003048c10834
3389,42,f2eecf2c0d834a0d4e7a9e04ff1d10ca
3390,30,5a221880c82011ddbf04003048c0801e
3391,132,e2d3a8a8bbd60d1775b67690bb292818
3392,134,5abd92e6bf1111ddb99b003048c0801e
3393,124,dd0b8f8432b911debfa5003048c10834
3394,153,01281825f0e276ee937685a6c48b8e14
3395,69,e87733854b4c3e37aff7e7a0c9ee7ef289d6fa7b
3396,88,b860651ea11f11dd890f003048c10834
3397,104,303d697e848c11deae9a003048c0801e
3398,18,626c9f6cdee911ddbe4a003048c10834
3399,0,2960d467c17d27be8740a2674252d748
3400,108,21c250a4c94211ddb874003048c0801e
3401,108,d3fa9532fae411dd9ef2003048c0801e
3402,7,ee75c1dea22411dda27d536123c3101a
3403,52,a5bf18b97c2f1475529cd9178593baecf8438cb8
3404,102,899c53fed60cbede38c77579942f693b15003139
3405,105,3fd471584c6a563bf3482d2f1c9404cdf16be32f
3406,69,3cafb5cdf29ea44ab1866146aefbc24f
3407,3,8598aa176c1fd0727e8c77b3562169b8
3408,15,9d40b456e75bb26362fce086240a919a
3409,65,1da333478ba11dda1e30030487eb504
3410,27,75ac5ae68a6f11dda929003048c0801e
3411,49,a94ed5af088be22c4c8ee236ab4512055d771406
3412,1,ca094b92244011de8447003048c0801e
3413,35,22ef51f9a6552ec6bfbec6ec2f29b085
3414,30,8869241ce425dc14a84e520c0ab4830d
3415,87,bf5d4e7c8a1af61855b5227279a6744c3bde8a8a
3416,0,c2ee1d2776f056f1ef7ea4e0e588c17d
3417,52,81e251e4430b11de8ce6003048c0801e
3418,74,abbe3b890a186e23b0d60790b4810109
3419,43,55d2bba6b8c911ddbda6003048c10834
3420,147,b47b2b56067461027a6cb8eae0f949f3
3421,43,d0c1c0fcaae911dd962b003048c0801e
3422,67,aa96059aa93c11dda9ea003048c10834
3423,123,78792ae61d6411de9d3a003048c10834
3424,67,262411a081bc11ddba0e0030487eb504
3425,38,3b13425584301af08880e9cdcb206054
3426,3,3b99e20e481c11de8439003048c0801e
3427,69,b7fcce49401e4b89355812894f3e8434b65581dd
3428,102,ed58942aa22411dd96ff97a15c29d430
3429,24,49f83b00e89f994eb7808f6f60b46eec02f2b684
3430,123,a4a47e67bf04662e474b04f24f8acbb8
3431,26,55528983e45745669db6feed35c40287
3432,51,52b412ba667211deae53003048c0801e
3433,13,471559e49c9e11dd966f003048c0801e
3434,17,3a839fa6811e11ddb2980030487eb504
3435,37,fb139206edae11dd90b8003048c0801e
3436,19,da6d68542d0211de91fb003048c0801e
3437,2,9ff3783cf64611dda11f003048c0801e
3438,30,ab9be37a794311dd8eae0030487eb504
3439,86,bed47e8f00711ddbe2c003048c10834
3440,0,1102252c55271d6d1356dbcd425c7d57
3441,74,1e8e4be380649303d9a402eb0a0db1c2
3442,10,5d4e2d345ee611de999b003048c0801e
3443,69,befd657c8b6a11dda8740030487eb504
3444,88,c183012adf9911ddba8e003048c0801e
3445,3,843c3b5a6176613ee2fd49a5b2eff407
3446,23,812c5a57c67427c803d686a6dd1571f1
3447,105,149b38a8036cc4b83e296c0ef53503c8a63f79ff
3448,152,9e984bb56a2de6e262a095c0a1526de2a69701fa
3449,34,e6fda9de4a9325fa7621a3d37f7c57eb
3450,31,41538273fb239173e7921cdd94d6007ff931077d
3451,72,2ceb9f50295811debbc0003048c0801e
3452,69,8189688f1dca746eac9b3865341479bcba189a0a
3453,30,33c52624abaf11ddb8cf003048c10834
3454,3,4c9263d9831c44627f3c14aa86142b1b
3455,60,d8407ec2a22411ddb9c64794870e7b7a
3456,0,651a7cd8050f11de904d003048c0801e
3457,112,eb14b798a22411ddbf103b9d66732c0a
3458,1,f4d69982f343226b3995b889ce38e354
3459,46,1d8163b6dc242759c7fced41601bd98e
3460,149,ab8ee6a3f30364647e610d83d0db63d22e5d9abe
3461,7,fcc78eb177a25cd0530ad1295a4d9de9
3462,53,e4c5071ea5f011de8516003048c10834
3463,27,dbea39549b0411ddbf88003048c0801e
3464,7,00fce206c21bea7dc300f33751725432
3465,47,0880850ec74f895e77649cbe420df98f70c2f6cb
3466,95,e14a79de7ff911ddbee80030487eb504
3467,61,b1020464a18111dd9f01003048c10834
3468,14,16abd9652fca244643aa493d99e761c6
3469,65,bb17a2aef344aeb089de2206c6eb22b801c6e040
3470,150,69a9aa6c7dcb4fe8597f75cb25eb13cc
3471,17,6c9e452801fb11de9836003048c0801e
3472,37,fde52e5edc8811dd96b4003048c10834
3473,18,b815bdc151faa939f9e591263c77fd20ad033de3
3474,7,c7a09f163ce61576af17bd3ce9341fab
3475,10,4cd0b3eaed8611dda5c1003048c10834
3476,16,4e7fdc04c4f83a475f2e182d3b908148
3477,16,3cc4f22598295ae2e995762c409ec99aab66b649
3478,29,498e5490816411deb968003048c0801e
3479,3,15be6c0c1bf3e903493c10bb2d9d1d23
3480,15,d1c5fcf6020611de896c003048c10834
3481,19,d7e48e06b15e11dea1d3003048c10834
3482,30,7fecd218be9711ddb6f4003048c0801e
3483,123,d1d1167cf30111ddbb07003048c0801e
3484,7,3189ad72118e11de806c003048c0801e
3485,80,3cd3be102a53eae73fad92afe780f357a8f07a8e
3486,116,49b599489cda11dd8833003048c0801e
3487,17,d3e803b4841e11dd9cce003048c0801e
3488,110,f1e52616a22411dda0e5c70694d73995
3489,26,45a01a2904c944777766a2bf76f5948e
3490,30,bf000198e61e654aac7d6a2054932e3af25984bc
3491,42,fe7d73033ad80b5e5d0407c39e729fea
3492,37,2b6577a4841211de9ca9003048c10834
3493,143,67ca53cad888a6b14466991a4faf5e1e
3494,2,0194c4a25b6e420c88c1ecf7f71b1ef6
3495,35,f56e3b8c548d40b4457a6d494d24627c
3496,45,87a16da28b3d11dea03f003048c10834
3497,71,2499bc0a111711dea093003048c10834
3498,144,1955b0ec23e47c0d3c40f35e3c3388da
3499,7,b8372e30353311dea901003048c10834
3500,66,a9e3d83e6f2f11deb9f6003048c10834
3501,21,04d5161d706682f83d79f23a805861db
3502,120,cc3e185d6e9a16f7c4fa4a88f3e2d2e449cc4825
3503,115,ed5d42eaa22411ddbed6639ec99ae034
3504,147,83bf7e15cfc721e3007b4cc3f5dfdac7
3505,37,d9adc662f2f511ddbc27003048c0801e
3506,11,59aec1869fb311dda9e2003048c0801e
3507,83,aab5a8ea91511ddbc69003048c0801e
3508,108,92e93b0aaf1911dd81d2003048c10834
3509,143,57d64004726d11de889a003048c0801e
3510,56,11dfe38e198511debe25003048c10834
3511,21,20d3398a35432e4f8546d764fa4ec0c9
3512,62,e632ddd67fbbd172d909aea464042c6d
3513,25,ee90440aa22411dd9578cb20a20b8e6f
3514,84,ee8c0340a22411dd942f87ad00393ec3
3515,30,d3e8fdaa591b11de912c003048c10834
3516,78,f4ff66921fe011de8fb4003048c10834
3517,83,9259cf12d91f11ddbd8a003048c0801e
3518,30,21b898e815011de8763003048c0801e
3519,71,979621d28f1a11ddab7e0030487eb504
3520,15,49847f8225fd11dea827003048c0801e
3521,7,6ae23b9b995ce66d0306fb7e5e7b5fab
3522,2,6139389e13d211dea722003048c10834
3523,12,98529dadd18585d1c5434569806ab4be
3524,102,36b05a14b5b111dd816c003048c0801e
3525,102,70eaf34dddfb3dc0c0be55091049cf04e169d2bd
3526,25,ed1e35d2a22411ddb7c3ff12b88f99db
3527,30,4ffd99727ef211de945b003048c0801e
3528,38,3751c6d25011364439472225e66c6241
3529,21,9650508595d1992e8cfd4ee01a746756
3530,123,a2f862ea397995cef3a232c5f34e4c4f
3531,11,af93d1d4427111de9f3a003048c10834
3532,150,3be9807ee96811ddbef7003048c0801e
3533,16,e977a2664d6311de8ecc003048c0801e
3534,37,65363f026624c68ab190756d5b85bf40
3535,42,95acb40220fa02a6937466c27c286ace
3536,42,ee7e0ceaa22411dda99e93c64fce5520
3537,105,f9fa3311545136604325cc2cd5e3b7ec44c91495
3538,125,edd82eeca22411ddb4e967c8091a8ed8
3539,102,17587642f7e211dd8462003048c10834
3540,2,ee326f2ba8f72b67fabe5df4073f5b69
3541,24,9832985cde2fd13746f6acdf29cc751b5db9b5db
3542,47,7a22ad4e9e3f11ddba3c003048c10834
3543,42,148ec6da6572ffe4376a1ebe4495d812
3544,51,5bf2d1681f1d90d9bbc80e1955c4b4388bf0d93d
3545,92,0f70cb0a2db26f3f22eeb83f44ad1f3ca7a8ee65
3546,66,940a5402d3d011dd9179003048c0801e
3547,69,c57d6d26220416979231c2a3e8254588ceb253c4
3548,13,9977f11537cf022bd0609372160479df7aed9ed7
3549,146,d38985fd83b6bd7ba6bfe6da9597cc6fadaf6537
3550,88,775306e6b4d711ddb068003048c0801e
3551,3,d68ab4bd443c3225c8ee4768171ba5b7
3552,38,e122bd6e225fcde8b32c4592ef6a217d
3553,61,2e3f23224d7a11de8a70003048c0801e
3554,21,990e378c61e7a063a07ff505e7819de7
3555,143,4ffa984c815b11deb90a003048c10834
3556,42,6acbbd726fe011deba08003048c0801e
3557,132,edca351ca22411ddb5afef259d61e94d
3558,30,c5f275c4c97d11dd95ff003048c10834
3559,66,b2b6fb70a25c11deaeb1003048c0801e
3560,45,29da83b9c6438286d467a3635d00ff1626d59a29
3561,150,b478956f32811dd86a8003048c0801e
3562,57,5c5181441bf632125e82828c152aebbbdd1ecdc4
3563,15,d10fba68940a11debbeb003048c0801e
3564,123,f7fce24c820211dd821f0030487eb504
3565,65,7f66b67c537c11de90d4003048c0801e
3566,23,7b7c81c536c1cd42bc3b1c034ff5aca4e860384e
3567,21,ee8be694a22411dd9b7c033202cafd39
3568,57,183ad99a2bb011de9b8e003048c0801e
3569,20,af4df254d04cc8c056c2874bd625823dcb35f060
3570,66,cb79e19ca6f211ddb014003048c10834
3571,45,2f29ec0f5f7fc48dbc39f11ba21dca15be723696
3572,26,9ba7fddab03611ddab95003048c0801e
3573,150,132b6d802a1511debd4a003048c10834
3574,123,863d0be8cbfa52824cdd10ffdc56145f
3575,0,e53aa32ca21f11debd74003048c0801e
3576,6,d09da9ac3f55bbcbda618bc8e68940a1
3577,13,8fdfb730f2d143b63e20915eaf5f4a3186615b17
3578,72,979c30c328711deaf79003048c10834
3579,66,adb6a9a2b83011ddb4c1003048c10834
3580,47,3dc040aa556411de93f0003048c10834
3581,72,925b0304e32011ddbb30003048c0801e
3582,62,fe4a3ab2930711ddbc52003048c10834
3583,11,7d43a57c735611debab1003048c10834
3584,51,f98bd3c0879311dd8e78003048c0801e
3585,7,c5f2699bc5568d917b329ef0885b2fed
3586,143,e2c3fd2e718611de97cd003048c10834
3587,49,c85eea54263e11dea299003048c10834
3588,27,4178cedd7c792ece13e8d12ce56f06973d67a5ab
3589,30,404fd42c976111de9a14003048c10834
3590,92,ee896ff4a22411ddb8e2d7a2fb3dfeb3
3591,15,ef45799ca22411dd9236df37bed1f662
3592,129,2ee16d06298211debd4a003048c10834
3593,12,86d11f57bdab8bb2976225a2d01eafb7
3594,24,b070ff5c526411de8249003048c10834
3595,37,c0914ee6adc311ddb6ba003048c0801e
3596,124,cdc68d9bb3460c0ef5adebc1d626a2c0
3597,21,e6b2abb6b04111de9cdc003048c10834
3598,31,3213bd52a6c080454237e7938b1871993c9a7d2c
3599,0,72869e4678111de85d9003048c0801e
3600,9,357d0c82410d6982b485ff888ca99652
3601,15,efb6b28af75b10d1428d619d6a594013
3602,52,aee8e4ced511dd925f003048c0801e
3603,124,2f550d3a638211de9819003048c0801e
3604,17,febf5b44a2b611ddb119003048c10834
3605,45,ef45799ca22411dd9236df37bed1f662
3606,13,ee19d90aa22411ddb66d63539ccf6847
3607,102,eefadd1aa22411ddb0fd7f1c9c809c0c
3608,12,780da8c6b924505b98ae23aaa0fffa91
3609,12,d3b631006892840e99188233e0b87ead
3610,36,8fcdad7fe462c54c9daee55200653d0b66fb5755
3611,36,4752019cea1311dd8e6d003048c0801e
3612,49,2f229e94a60f11ddb96c003048c0801e
3613,71,c153bfcc4b298340fe8f4dadf15c470a18ca7913
3614,6,3b3a00d9d41b287a86719c0866e04905ef71c9bd
3615,47,989a9844b47f11dda542003048c0801e
3616,47,a7489098a3c311dda19b003048c10834
3617,76,5f548e7cf2ec11dd9f85003048c10834
3618,19,0e617d40622e256790f16e17b0c81876
3619,47,a307b2ae0edd11debb8f003048c10834
3620,16,eb269768755211dea75d003048c0801e
3621,49,ea03e47898e211dd9135003048c0801e
3622,0,870c628039ad13d20f5c1c9ee659bc46
3623,23,2b78be452af50ccf7ef2c29b6e4c8612
3624,151,d645616b3665d85b3bb06539db841875
3625,19,fb6537dcd43b11dd98c2003048c10834
3626,45,69500758e9eb11dd8e2f003048c10834
3627,3,790ec00f4e332257543fb0135df25f36
3628,105,d343da56be8d11ddbced003048c0801e
3629,2,dc0839f882a911de8f9f003048c10834
3630,2,65741fb88f5311dd8e930030487eb504
3631,91,c423b596514011de942f003048c10834
3632,102,b4d3f5bc762911ddaa590030487eb504
3633,153,da777a4d31f7a55675512c25ade3f2ea
3634,13,bc15c774dca4499ea6fb42da7d216ca54f8c697e
3635,66,dd90113ae3752089c90cae9a18b7e1ce579defc0
3636,76,80f34d50ad4811dd97b2003048c0801e
3637,2,e058f3be43e111de82d4003048c0801e
3638,67,721cea13f72d4344db0900ea626b082e2b90f88d
3639,88,440e45f49b8011dd99b9003048c0801e
3640,152,30b1cee5746f94fa5b4e41b9c69f2ef5
3641,146,afce8f8ca4e0a82a036ba6860b259dce
3642,60,9786db61a28554854f60dd3a0b50493e
3643,47,ee8bf79ca22411dd881e43446f5eb9ce
3644,69,2ef4dd143d6e11deb9db003048c10834
3645,88,f7556286367c11de9186003048c0801e
3646,69,58457f762f55988d28c3050290c67603001fe808
3647,49,bb634446f26111dd880f003048c10834
3648,62,d339ba4a70211de89f7003048c0801e
3649,25,a367351470e211de9df1003048c10834
3650,38,779961876e4c9bfa90474a339e0057d5c4c4292c
3651,45,87d2cca4898a11dda78f003048c0801e
3652,105,91a97104a85e11ddab98003048c0801e
3653,36,124ccdac52db11deb8cf003048c10834
3654,66,65abcdfa1d3afde512a2f54bec2ee2d989833925
3655,153,f34f081a57d111de9f35003048c10834
3656,56,324923470b0708eebf0c98c1082428aa45489a36
3657,45,fc367da3baa9126df7c33ca978b51329e1d33a3f
3658,45,cad23976b83e11ddafa0003048c0801e
3659,146,e8445633050c0bb5b77986b512444d5a
3660,12,351279e0a58d11de89ee003048c0801e
3661,30,e0731aceebed11ddb252003048c0801e
3662,3,ae64c98cf9b7173b86d1cbb85ddf0bec
3663,82,6b54ac08949911de9a14003048c10834
3664,15,9bbbcb2e09fc11deaaad003048c0801e
3665,16,7e96aca655df1a0988926b6f415cb4f5b37d1d8a
3666,35,c1e6142c294511dea70f003048c10834
3667,101,1e90bbbc879e05457fbbdd629a2de422c4e4b56d
3668,36,579278ea300696eb12d404beb9e0af64e34a668a
3669,102,8d7ecb3474bd11debfa1003048c0801e
3670,124,d0a784ae2d2411de95eb003048c0801e
3671,30,4fcef3fbcc761f50011f0de9581e0c20c5873674
3672,35,d76a62d05a42dd15ca6b51630f3f2fc6
3673,25,f56c64e63c22194a76e8c62f30c11b4b
3674,46,2159f962a38d11dda19b003048c10834
3675,49,fc2f76e8ca0f6497d0f5b5c0edc3cf7604abdacc
3676,67,81da8d6f9e6b378e9522570064d443aad4c1d364
3677,54,ee81e504a22411dd9d4d53f4b3147758
3678,87,848f94fe8447cfc4e8a68d434a9f794323b3f095
3679,43,10772b0d7e4a5ef8cc3640d23df9419d94893a3d
3680,152,d4c2fd06b45311dda7bd003048c0801e
3681,69,9daca2e29fcfa55ec723f82cc79cb53866fb5000
3682,23,8220e1222e8711de8e66003048c0801e
3683,0,87cfcd382b0beb73258a47cc25381d60
3684,153,bc4855311b3d0e1a9bec41399b4f7346cf0bb015
3685,7,811c506c73e93e8beb06ddb893aac498
3686,37,3c7cf1a93d211de9b04003048c10834
3687,61,63e0ab24770411ddba200030487eb504
3688,91,5d02236e42d1e51e9a1058e14efe09394d7caa0b
3689,123,d659bd44ee8b2e036118585ecbaf9175
3690,88,a1d6f81cf78a7ffd58a1aeb637ba3101
3691,15,2655ef2810b338e89956369a75e82494
3692,7,d111eea8b2ee11ddbab9003048c10834
3693,69,1624f0319058de72eab3ef33b4e37c9dae0ba707
3694,17,de2ca256539611de90d4003048c0801e
3695,20,25f9f3a0b50311ddbbd2003048c10834
3696,11,67eb6ed50605c6a4218b70fc856227f2
3697,69,915135df2f3e71619f6b8b6a2ea1c85dbe80086e
3698,24,eede280c756211deb07b003048c10834
3699,67,9eba2c02dc5311ddb9bd003048c10834
3700,15,06bdcc98294969dc50621ba9099f0745
3701,4,837974e311511deaa4f003048c10834
3702,45,01adfc9480efa9d43ed4c81f4895a3597304ab01
3703,108,81d77942c4d311dda0f6003048c0801e
3704,24,ce516e406de811dead38003048c0801e
3705,17,1d9dda1f9b972072ba79d65852bb418c93069904
3706,13,fb8bcdb289e911ddb08f0030487eb504
3707,150,88c0cf20dd3711dd9e7c003048c0801e
3708,123,d40a3a99bab3add652e3fa31ce1f1e30
3709,27,9dd6df34d06311ddae5a003048c0801e
3710,27,bb28703d843a62094454e0fbe861ad1844c51d5b
3711,29,f2320aaad9d111dd9dca003048c10834
3712,151,d12e8e8aa22411dd90196fa5c210e3cc
